Symbol,Nasdaq Traded,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares
KNOP,True,KNOT Offshore Partners LP Common Units representing Limited Partner Interests,N, ,False,100.0,False,,KNOP,KNOP,False
KNOW,True,Direxion All Cap Insider Sentiment Shares,P, ,True,100.0,False,,KNOW,KNOW,False
KNSL,True,"Kinsale Capital Group, Inc. - Common Stock",Q,Q,False,100.0,False,N,,KNSL,False
KNX,True,Knight-Swift Transportation Holdings Inc.,N, ,False,100.0,False,,KNX,KNX,False
KO,True,Coca-Cola Company (The) Common Stock,N, ,False,100.0,False,,KO,KO,False
KODK,True,Eastman Kodak Company Common New,N, ,False,100.0,False,,KODK,KODK,False
KODK.A,True,Eastman Kodak Company Wt Exp 135%,N, ,False,100.0,False,,KODK.WS.A,KODK+A,False
KODK.W,True,"Eastman Kodak Company Warrant (Expiring September 3, 2018)",N, ,False,100.0,False,,KODK.WS,KODK+,False
KOF,True,Coca Cola Femsa S.A.B. de C.V.  Common Stock,N, ,False,100.0,False,,KOF,KOF,False
KOIN,True,Innovation Shares NextGen Protocol ETF,P, ,True,100.0,False,,KOIN,KOIN,False
KOL,True,VanEck Vectors Coal ETF,P, ,True,100.0,False,,KOL,KOL,False
KOLD,True,ProShares UltraShort Bloomberg Natural Gas,P, ,True,100.0,False,,KOLD,KOLD,False
KONA,True,"Kona Grill, Inc. - Common Stock",Q,G,False,100.0,False,N,,KONA,False
KONE,True,Kingtone Wirelessinfo Solution Holding Ltd - American Depositary Shares,Q,S,False,100.0,False,N,,KONE,False
KOOL,True,Cesca Therapeutics Inc. - Common Stock,Q,S,False,100.0,False,N,,KOOL,False
KOP,True,Koppers Holdings Inc. Koppers Holdings Inc. Common Stock,N, ,False,100.0,False,,KOP,KOP,False
KOPN,True,Kopin Corporation - Common Stock,Q,Q,False,100.0,False,N,,KOPN,False
KOR,True,AdvisorShares KIM Korea Equity ETF,P, ,True,100.0,False,,KOR,KOR,False
KORP,True,American Century Diversified Corporate Bond ETF,P, ,True,100.0,False,,KORP,KORP,False
KORS,True,Michael Kors Holdings Limited Ordinary Shares,N, ,False,100.0,False,,KORS,KORS,False
KORU,True,Direxion Daily South Korea Bull 3X Shares,P, ,True,100.0,False,,KORU,KORU,False
KOS,True,Kosmos Energy Ltd. Common Shares,N, ,False,100.0,False,,KOS,KOS,False
KOSS,True,Koss Corporation - Common Stock,Q,S,False,100.0,False,N,,KOSS,False
KPTI,True,Karyopharm Therapeutics Inc. - Common Stock,Q,Q,False,100.0,False,N,,KPTI,False
KR,True,Kroger Company (The) Common Stock,N, ,False,100.0,False,,KR,KR,False
KRA,True,Kraton Corporation Common Stock,N, ,False,100.0,False,,KRA,KRA,False
KRC,True,Kilroy Realty Corporation Common Stock,N, ,False,100.0,False,,KRC,KRC,False
KRE,True,SPDR S&P Regional Banking ETF,P, ,True,100.0,False,,KRE,KRE,False
KREF,True,KKR Real Estate Finance Trust Inc. Common Stock,N, ,False,100.0,False,,KREF,KREF,False
KRG,True,Kite Realty Group Trust Common Stock,N, ,False,100.0,False,,KRG,KRG,False
KRMA,True,Global X Conscious Companies ETF,Q,G,True,100.0,False,N,,KRMA,False
KRNT,True,Kornit Digital Ltd. - Ordinary Shares,Q,Q,False,100.0,False,N,,KRNT,False
KRNY,True,Kearny Financial - Common Stock,Q,Q,False,100.0,False,N,,KRNY,False
KRO,True,Kronos Worldwide Inc Common Stock,N, ,False,100.0,False,,KRO,KRO,False
KRP,True,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,N, ,False,100.0,False,,KRP,KRP,False
KRYS,True,"Krystal Biotech, Inc. - Common Stock",Q,S,False,100.0,False,N,,KRYS,False
KS,True,KapStone Paper and Packaging Corporation Common Stock,N, ,False,100.0,False,,KS,KS,False
KSA,True,iShares Trust iShares MSCI Saudi Arabia ETF,P, ,True,100.0,False,,KSA,KSA,False
KSM,True,Deutsche Strategic Municiple Income Trust Common Shares of Beneficial Interest,N, ,False,100.0,False,,KSM,KSM,False
KSS,True,Kohl's Corporation Common Stock,N, ,False,100.0,False,,KSS,KSS,False
KST,True,Deutsche Strategic Income Trust Shares of Beneficial Interest,N, ,False,100.0,False,,KST,KST,False
KSU,True,Kansas City Southern Common Stock,N, ,False,100.0,False,,KSU,KSU,False
KSU$,True,Kansas City Southern Preferred Stock,N, ,False,10.0,False,,KSUp,KSU-,False
KT,True,KT Corporation Common Stock,N, ,False,100.0,False,,KT,KT,False
KTCC,True,Key Tronic Corporation - Common Stock,Q,G,False,100.0,False,N,,KTCC,False
KTF,True,Deutsche Municiple Income Trust Common Shares,N, ,False,100.0,False,,KTF,KTF,False
KTH,True,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,N, ,False,100.0,False,,KTH,KTH,False
KTN,True,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),N, ,False,100.0,False,,KTN,KTN,False
KTOS,True,"Kratos Defense & Security Solutions, Inc. - Common Stock",Q,Q,False,100.0,False,N,,KTOS,False
KTOV,True,Kitov Pharma Ltd. - American Depositary Shares,Q,S,False,100.0,False,N,,KTOV,False
KTOVW,True,Kitov Pharma Ltd. - Warrants,Q,S,False,100.0,False,N,,KTOVW,False
KTP,True,Corts 7.625 Pfd Common Stock,N, ,False,100.0,False,,KTP,KTP,False
KTWO,True,"K2M Group Holdings, Inc. - Common Stock",Q,Q,False,100.0,False,N,,KTWO,False
KURA,True,"Kura Oncology, Inc. - Common Stock",Q,Q,False,100.0,False,N,,KURA,False
KURE,True,KraneShares MSCI All China Health Care Index ETF,P, ,True,100.0,False,,KURE,KURE,False
KVHI,True,"KVH Industries, Inc. - Common Stock",Q,Q,False,100.0,False,N,,KVHI,False
KW,True,Kennedy-Wilson Holdings Inc. Common Stock,N, ,False,100.0,False,,KW,KW,False
KWEB,True,KraneShares Trust KraneShares CSI China Internet ETF,P, ,True,100.0,False,,KWEB,KWEB,False
KWR,True,Quaker Chemical Corporation Common Stock,N, ,False,100.0,False,,KWR,KWR,False
KXI,True,iShares Global Consumer Staples ETF,P, ,True,100.0,False,,KXI,KXI,False
KYE,True,"Kayne Anderson Total Energy Return Fund, Inc. Common Stock",N, ,False,100.0,False,,KYE,KYE,False
KYN,True,Kayne Anderson MLP Investment Company Common Stock,N, ,False,100.0,False,,KYN,KYN,False
KYN$F,True,Kayne Anderson MLP Investment Company 3.50% Series F Mandatory Redeemable Preferred Shares $25.00 Liquidation Preference per share,N, ,False,100.0,False,,KYNpF,KYN-F,False
KYO,True,Kyocera Corporation Common Stock,N, ,False,100.0,False,,KYO,KYO,False
KZIA,True,Kazia Therapeutics Limited - American Depositary Shares,Q,S,False,100.0,False,N,,KZIA,False
L,True,Loews Corporation Common Stock,N, ,False,100.0,False,,L,L,False
LABD,True,Direxion Daily S&P Biotech Bear 3X Shares,P, ,True,100.0,False,,LABD,LABD,False
LABL,True,Multi-Color Corporation - Common Stock,Q,Q,False,100.0,False,N,,LABL,False
LABU,True,Direxion Daily S&P Biotech Bull 3X Shares,P, ,True,100.0,False,,LABU,LABU,False
LAC,True,Lithium Americas Corp. Common Shares,N, ,False,100.0,False,,LAC,LAC,False
LACQ,True,Leisure Acquisition Corp. - Common Stock,Q,S,False,100.0,False,N,,LACQ,False
LACQU,True,Leisure Acquisition Corp. - Unit,Q,S,False,100.0,False,N,,LACQU,False
LACQW,True,Leisure Acquisition Corp. - Warrant,Q,S,False,100.0,False,N,,LACQW,False
LAD,True,"Lithia Motors, Inc. Common Stock",N, ,False,100.0,False,,LAD,LAD,False
LADR,True,Ladder Capital Corp Class A Common Stock,N, ,False,100.0,False,,LADR,LADR,False
LAKE,True,"Lakeland Industries, Inc. - Common Stock",Q,G,False,100.0,False,N,,LAKE,False
LALT,True,PowerShares Multi-Strategy Alternative Portfolio,Q,G,True,100.0,False,N,,LALT,False
LAMR,True,Lamar Advertising Company - Class A Common Stock,Q,Q,False,100.0,False,N,,LAMR,False
LANC,True,Lancaster Colony Corporation - Common Stock,Q,Q,False,100.0,False,N,,LANC,False
LAND,True,Gladstone Land Corporation - Common Stock,Q,G,False,100.0,False,N,,LAND,False
LANDP,True,Gladstone Land Corporation - 6.375% Series A Cumulative Term Preferred Stock,Q,G,False,100.0,False,N,,LANDP,False
LAQ,True,"Aberdeen Latin America Equity Fund, Inc.",A, ,False,100.0,False,,LAQ,LAQ,False
LARK,True,Landmark Bancorp Inc. - Common Stock,Q,G,False,100.0,False,N,,LARK,False
LAUR,True,"Laureate Education, Inc. - Class A Common Stock",Q,Q,False,100.0,False,N,,LAUR,False
LAWS,True,"Lawson Products, Inc. - Common Stock",Q,Q,False,100.0,False,N,,LAWS,False
LAYN,True,Layne Christensen Company - Common Stock,Q,Q,False,100.0,False,N,,LAYN,False
LAZ,True,"Lazard LTD. Lazard, LTD. Class A Common Stock",N, ,False,100.0,False,,LAZ,LAZ,False
LAZY,True,"Lazydays Holdings, Inc. - Common Stock",Q,S,False,100.0,False,N,,LAZY,False
LB,True,"L Brands, Inc.",N, ,False,100.0,False,,LB,LB,False
LBAI,True,"Lakeland Bancorp, Inc. - Common Stock",Q,Q,False,100.0,False,N,,LBAI,False
LBC,True,Luther Burbank Corporation - Common Stock,Q,Q,False,100.0,False,N,,LBC,False
LBCC,True,Long Blockchain Corp. - Common Stock,Q,S,False,100.0,False,D,,LBCC,False
LBDC,True,"2xLeveraged Long ETRACS Wells Fargo Business Development Company Index Series B due May 24, 2041",P, ,False,100.0,False,,LBDC,LBDC,False
LBIX,True,Leading Brands Inc - Common Shares,Q,S,False,100.0,False,D,,LBIX,False
LBJ,True,Direxion Daily Latin America 3x Bull Shares,P, ,True,100.0,False,,LBJ,LBJ,False
LBRDA,True,Liberty Broadband Corporation - Class A Common Stock,Q,Q,False,100.0,False,N,,LBRDA,False
LBRDK,True,Liberty Broadband Corporation - Class C Common Stock,Q,Q,False,100.0,False,N,,LBRDK,False
LBRT,True,Liberty Oilfield Services Inc. Class A Common Stock,N, ,False,100.0,False,,LBRT,LBRT,False
LBTYA,True,Liberty Global plc - Class A Ordinary Shares,Q,Q,False,100.0,False,N,,LBTYA,False
LBTYB,True,Liberty Global plc - Class B Ordinary Shares,Q,Q,False,100.0,False,N,,LBTYB,False
LBTYK,True,Liberty Global plc - Class C Ordinary Shares,Q,Q,False,100.0,False,N,,LBTYK,False
LBY,True,"Libbey, Inc. Common Stock",A, ,False,100.0,False,,LBY,LBY,False
LC,True,LendingClub Corporation Common Stock,N, ,False,100.0,False,,LC,LC,False
LCA,True,"Landcadia Holdings, Inc. - Class A Common Stock",Q,S,False,100.0,False,D,,LCA,False
LCAHU,True,"Landcadia Holdings, Inc. - Unit",Q,S,False,100.0,False,D,,LCAHU,False
LCAHW,True,"Landcadia Holdings, Inc. - Warrant",Q,S,False,100.0,False,D,,LCAHW,False
LCI,True,Lannett Co Inc Common Stock,N, ,False,100.0,False,,LCI,LCI,False
LCII,True,LCI Industries,N, ,False,100.0,False,,LCII,LCII,False
LCM,True,Advent/Claymore Enhanced Growth & Income Fund Advent/Claymore Enhanced Growth & Income Fund Common Shares of Beneficial Interest,N, ,False,100.0,False,,LCM,LCM,False
LCNB,True,LCNB Corporation - Common Stock,Q,S,False,100.0,False,N,,LCNB,False
LCUT,True,"Lifetime Brands, Inc. - Common Stock",Q,Q,False,100.0,False,N,,LCUT,False
LD,True,iPath Bloomberg Lead Subindex Total Return SM Index ETN,P, ,False,100.0,False,,LD,LD,False
LDF,True,"Latin American Discovery Fund, Inc. (The) Common Stock",N, ,False,100.0,False,,LDF,LDF,False
LDL,True,"Lydall, Inc. Common Stock",N, ,False,100.0,False,,LDL,LDL,False
LDOS,True,"Leidos Holdings, Inc. Common Stock",N, ,False,100.0,False,,LDOS,LDOS,False
LDP,True,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc.",N, ,False,100.0,False,,LDP,LDP,False
LDRI,True,PowerShares LadderRite 0-5 Year Corporate Bond Portfolio,Q,G,True,100.0,False,N,,LDRI,False
LDRS,True,Innovator IBD ETF Leaders ETF,P, ,True,100.0,False,,LDRS,LDRS,False
LDUR,True,PIMCO Enhanced Low Duration Active Exchange-Traded Fund,P, ,True,100.0,False,,LDUR,LDUR,False
LE,True,"Lands' End, Inc. - Common Stock",Q,S,False,100.0,False,N,,LE,False
LEA,True,Lear Corporation Common Stock,N, ,False,100.0,False,,LEA,LEA,False
LEAD,True,Realty Shares DIVCON Leaders Dividend ETF,Z, ,True,100.0,False,,LEAD,LEAD,False
LECO,True,"Lincoln Electric Holdings, Inc. - Common Shares",Q,Q,False,100.0,False,N,,LECO,False
LEDD,True,iPath Pure Beta Lead ETN,P, ,False,100.0,False,,LEDD,LEDD,False
LEDS,True,SemiLEDS Corporation - Common Stock,Q,S,False,100.0,False,N,,LEDS,False
LEE,True,"Lee Enterprises, Incorporated Common Stock",N, ,False,100.0,False,,LEE,LEE,False
LEG,True,"Leggett & Platt, Incorporated Common Stock",N, ,False,100.0,False,,LEG,LEG,False
LEGR,True,First Trust Indxx Innovative Transaction & Process ETF,Q,G,True,100.0,False,N,,LEGR,False
LEJU,True,"Leju Holdings Limited American Depositary Shares, each representing one Ordinary share",N, ,False,100.0,False,,LEJU,LEJU,False
LEMB,True,iShares J.P. Morgan EM Local Currency Bond,P, ,True,100.0,False,,LEMB,LEMB,False
LEN,True,Lennar Corporation Class A Common Stock,N, ,False,100.0,False,,LEN,LEN,False
LEN.B,True,Lennar Corporation Class B,N, ,False,100.0,False,,LEN.B,LEN.B,False
LENS,True,Presbia PLC - Ordinary Shares,Q,S,False,100.0,False,N,,LENS,False
LEO,True,"Dreyfus Strategic Municipals, Inc. Common Stock",N, ,False,100.0,False,,LEO,LEO,False
LEU,True,Centrus Energy Corp. Class A Common Stock,A, ,False,100.0,False,,LEU,LEU,False
LEVB,True,"Level Brands, Inc. Common Stock",A, ,False,100.0,False,,LEVB,LEVB,False
LEXEA,True,"Liberty Expedia Holdings, Inc. - Series A Common Stock",Q,Q,False,100.0,False,N,,LEXEA,False
LEXEB,True,"Liberty Expedia Holdings, Inc. - Series B Common Stock",Q,Q,False,100.0,False,N,,LEXEB,False
LFC,True,China Life Insurance Company Limited American Depositary Shares,N, ,False,100.0,False,,LFC,LFC,False
LFEQ,True,VanEck Vectors NDR CMG Long/Flat Allocation ETF,P, ,True,100.0,False,,LFEQ,LFEQ,False
LFGR,True,Leaf Group Ltd. Common Stock,N, ,False,100.0,False,,LFGR,LFGR,False
LFIN,True,LongFin Corp - Class A Common Stock,Q,S,False,100.0,False,N,,LFIN,False
LFUS,True,"Littelfuse, Inc. - Common Stock",Q,Q,False,100.0,False,N,,LFUS,False
LFVN,True,Lifevantage Corporation - Common Stock,Q,S,False,100.0,False,N,,LFVN,False
LGC,True,"Legacy Acquisition Corp. Class A Common Stock, par value $0.0001 per share",N, ,False,100.0,False,,LGC,LGC,False
LGC.U,True,"Legacy Acquisition Corp. Units, each consisting of one share of Class A Common Stock and one Warrant to purchase one-half of one share of Class A Common Stock",N, ,False,100.0,False,,LGC.U,LGC=,False
LGC.W,True,"Legacy Acquisition Corp. Warrants, exercisable for one-half of one share of Class A Common Stock for $5.75 per half share, or $11.50 per whole share",N, ,False,100.0,False,,LGC.WS,LGC+,False
LGCY,True,Legacy Reserves LP - Units Representing Limited Partner Interests,Q,Q,False,100.0,False,N,,LGCY,False
LGCYO,True,Legacy Reserves LP - 8.00% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,Q,Q,False,100.0,False,N,,LGCYO,False
LGCYP,True,Legacy Reserves LP - 8% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,Q,Q,False,100.0,False,N,,LGCYP,False
LGF.A,True,Lions Gate Entertainment Corporation Class A Voting Shares,N, ,False,100.0,False,,LGF.A,LGF.A,False
LGF.B,True,Lions Gate Entertainment Corporation Class B Non-Voting Shares,N, ,False,100.0,False,,LGF.B,LGF.B,False
LGI,True,Lazard Global Total Return and Income Fund Common Stock,N, ,False,100.0,False,,LGI,LGI,False
LGIH,True,"LGI Homes, Inc. - Common Stock",Q,Q,False,100.0,False,N,,LGIH,False
LGL,True,"LGL Group, Inc. (The) Common Stock",A, ,False,100.0,False,,LGL,LGL,False
LGLV,True,SPDR SSGA US Large Cap Low Volatility Index ETF,P, ,True,100.0,False,,LGLV,LGLV,False
LGND,True,Ligand Pharmaceuticals Incorporated - Common Stock,Q,G,False,100.0,False,N,,LGND,False
LH,True,Laboratory Corporation of America Holdings Common Stock,N, ,False,100.0,False,,LH,LH,False
LHC.U,True,"Leo Holdings Corp. Units, each consisting of one Class A ordinary share, and one-third of one redeemable warrant",N, ,False,100.0,False,,LHC.U,LHC=,False
LHCG,True,LHC Group - common stock,Q,Q,False,100.0,False,N,,LHCG,False
LHO,True,LaSalle Hotel Properties Common Stock,N, ,False,100.0,False,,LHO,LHO,False
LHO$I,True,LaSalle Hotel Properties 6.375% Series I Cumulative Redeemable Redeemable Preferred SBI,N, ,False,100.0,False,,LHOpI,LHO-I,False
LHO$J,True,LaSalle Hotel Properties 6.3% Series J Cumulative Redeemable Preferred Shares of Beneficial Interest,N, ,False,100.0,False,,LHOpJ,LHO-J,False
LIFE,True,"aTyr Pharma, Inc. - Common Stock",Q,Q,False,100.0,False,N,,LIFE,False
LII,True,"Lennox International, Inc. Common Stock",N, ,False,100.0,False,,LII,LII,False
LILA,True,Liberty Latin America Ltd. - Class A Common Stock,Q,Q,False,100.0,False,N,,LILA,False
LILAK,True,Liberty Latin America Ltd. - Class C Common Stock,Q,Q,False,100.0,False,N,,LILAK,False
LINC,True,Lincoln Educational Services Corporation - Common Stock,Q,Q,False,100.0,False,N,,LINC,False
LIND,True,Lindblad Expeditions Holdings Inc.  - Common Stock,Q,S,False,100.0,False,N,,LIND,False
LINDW,True,Lindblad Expeditions Holdings Inc.  - Warrant,Q,S,False,100.0,False,N,,LINDW,False
LINK,True,"Interlink Electronics, Inc. - Common Stock",Q,S,False,100.0,False,N,,LINK,False
LINU,True,LiNiu Technology Group - Ordinary Shares,Q,S,False,100.0,False,N,,LINU,False
LION,True,Fidelity Southern Corporation - Common Stock,Q,Q,False,100.0,False,N,,LION,False
LIQT,True,"LiqTech International, Inc. Common Stock",A, ,False,100.0,False,,LIQT,LIQT,False
LIT,True,Global X Lithium & Battery Tech ETF,P, ,True,100.0,False,,LIT,LIT,False
LITB,True,"LightInTheBox Holding Co., Ltd. American Depositary Shares, each representing 2 ordinary shares",N, ,False,100.0,False,,LITB,LITB,False
LITE,True,Lumentum Holdings Inc. - Common Stock,Q,Q,False,100.0,False,N,,LITE,False
LIVE,True,Live Ventures Incorporated - Common Stock,Q,S,False,100.0,False,N,,LIVE,False
LIVN,True,LivaNova PLC - Ordinary Shares,Q,Q,False,100.0,False,N,,LIVN,False
LIVX,True,"LiveXLive Media, Inc. - Common Stock",Q,S,False,100.0,False,N,,LIVX,False
LJPC,True,La Jolla Pharmaceutical Company - Common Stock,Q,S,False,100.0,False,N,,LJPC,False
LKFN,True,Lakeland Financial Corporation - Common Stock,Q,Q,False,100.0,False,N,,LKFN,False
LKM,True,"Link Motion Inc. American Depositary Shares, each representing five Class A common shares",N, ,False,100.0,False,,LKM,LKM,False
LKOR,True,FlexShares Credit-Scored US Long Corporate Bond Index Fund,Q,G,True,100.0,False,N,,LKOR,False
LKQ,True,LKQ Corporation - Common Stock,Q,Q,False,100.0,False,N,,LKQ,False
LKSD,True,"LSC Communications, Inc. Common Stock ",N, ,False,100.0,False,,LKSD,LKSD,False
LL,True,"Lumber Liquidators Holdings, Inc Common Stock",N, ,False,100.0,False,,LL,LL,False
LLEX,True,"Lilis Energy, Inc. Common Stock",A, ,False,100.0,False,,LLEX,LLEX,False
LLIT,True,Lianluo Smart Limited - Common Stock,Q,S,False,100.0,False,N,,LLIT,False
LLL,True,"L3 Technologies, Inc. Common Stock",N, ,False,100.0,False,,LLL,LLL,False
LLNW,True,"Limelight Networks, Inc. - Common Stock",Q,Q,False,100.0,False,N,,LLNW,False
LLQD,True,iShares 10  Year Investment Grade Corporate Bond ETF,Z, ,True,100.0,False,,LLQD,LLQD,False
LLY,True,Eli Lilly and Company Common Stock,N, ,False,100.0,False,,LLY,LLY,False
LM,True,"Legg Mason, Inc. Common Stock",N, ,False,100.0,False,,LM,LM,False
LMAT,True,"LeMaitre Vascular, Inc. - Common Stock",Q,G,False,100.0,False,N,,LMAT,False
LMB,True,"Limbach Holdings, Inc. - Common Stock",Q,S,False,100.0,False,N,,LMB,False
LMBS,True,First Trust Low Duration Opportunities ETF,Q,G,True,100.0,False,N,,LMBS,False
LMFA,True,"LM Funding America, Inc. - Common Stock",Q,S,False,100.0,False,N,,LMFA,False
LMFAW,True,"LM Funding America, Inc. - Warrant",Q,S,False,100.0,False,N,,LMFAW,False
LMHA,True,"Legg Mason, Inc. 6.375% Junior Subordinated Notes due 2056",N, ,False,100.0,False,,LMHA,LMHA,False
LMHB,True,"Legg Mason, Inc. 5.45% Junior Subordinated Notes due 2056",N, ,False,100.0,False,,LMHB,LMHB,False
LMLP,True,ETRACS Monthly Pay 2xLeveraged Wells Fargo MLP Ex-Energy ETN,P, ,False,100.0,False,,LMLP,LMLP,False
LMNR,True,Limoneira Co - Common Stock,Q,Q,False,100.0,False,N,,LMNR,False
LMNX,True,Luminex Corporation - Common Stock,Q,Q,False,100.0,False,N,,LMNX,False
LMRK,True,Landmark Infrastructure Partners LP - Common Units,Q,G,False,100.0,False,D,,LMRK,False
LMRKO,True,Landmark Infrastructure Partners LP - Preferred Units,Q,G,False,100.0,False,D,,LMRKO,False
LMRKP,True,Landmark Infrastructure Partners LP - 8.00% Series A Cumulative Redeemable Perpetual Preferred Units,Q,G,False,100.0,False,D,,LMRKP,False
LMT,True,Lockheed Martin Corporation Common Stock,N, ,False,100.0,False,,LMT,LMT,False
LN,True,LINE Corporation American Depositary Shares (each representing one share of Common Stock),N, ,False,100.0,False,,LN,LN,False
LNC,True,Lincoln National Corporation Common Stock,N, ,False,100.0,False,,LNC,LNC,False
LNC.W,True,"Lincoln National Corporation Warrant expiring July 10, 2019",N, ,False,100.0,False,,LNC.WS,LNC+,False
LND,True,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),N, ,False,100.0,False,,LND,LND,False
LNDC,True,Landec Corporation - Common Stock,Q,Q,False,100.0,False,N,,LNDC,False
LNG,True,"Cheniere Energy, Inc. Common Stock",A, ,False,100.0,False,,LNG,LNG,False
